month,row,doi,pdf,country,status
December,49,10.1002/alz.14527,Alzheimer s   Dementia - 2025 - Mostert - Investing in equitable healthy aging  Why Africa must reform social pension.pdf,Kenya,ok
December,50,10.1002/alz.14514,Alzheimer s   Dementia - 2025 - Myrstad - Hearing and cognitive scores measured with the Montreal Cognitive Assessment.pdf,United Kingdom,ok
December,51,10.1002/alz.14562,Alzheimer s   Dementia - 2025 - Nichols - The association between adult child education and cognitive functioning among.pdf,United States,ok
December,52,10.1002/alz.14515,Alzheimer s   Dementia - 2025 - Pezzoli - Cognitive aging outcomes are related to both tau pathology and maintenance of.pdf,United States,ok
December,53,10.1002/alz.14552,Alzheimer s   Dementia - 2025 - Ren - Long‐range inputome of prefrontal GABAergic interneurons in the Alzheimer s disease.pdf,China,ok
December,54,10.1002/alz.14564,Alzheimer s   Dementia - 2025 - Rogers - Unraveling temporal patterns of diagnostic markers and comorbidities in Alzheimer.pdf,United Kingdom,ok
December,55,10.1002/alz.14545,Alzheimer s   Dementia - 2025 - Schneider - Linking higher amyloid beta 1‐38  A  1‐38   levels to reduced Alzheimer s.pdf,United Kingdom,ok
December,56,10.1002/alz.14512,Alzheimer s   Dementia - 2025 - Sewell - Unraveling the transcriptomic landscape of brain vascular cells in dementia  A.pdf,United Kingdom,ok
December,57,10.1002/alz.14524,Alzheimer s   Dementia - 2025 - Sönmez - An unsupervised learning approach for clustering joint trajectories of Alzheimer s.pdf,United States,ok
December,58,10.1002/alz.14538,Alzheimer s   Dementia - 2025 - Wakawa - Dementia in a resource‐constrained sub‐Saharan African setting  A comprehensive.pdf,United States,ok
December,59,10.1002/alz.14547,Alzheimer s   Dementia - 2025 - Wen - Nutrition  A non‐negligible factor in the pathogenesis and treatment of Alzheimer s.pdf,China,ok
December,60,10.1002/alz.14498,Alzheimer s   Dementia - 2025 - Xu - Long non‐coding RNAs as key regulators of neurodegenerative protein aggregation.pdf,China,ok
December,61,10.1002/alz.14529,Alzheimer s   Dementia - 2025 - Xu - Tracer kinetic model detecting heterogeneous blood brain barrier permeability to water.pdf,China,ok
December,62,10.1002/alz.14537,Alzheimer s   Dementia - 2025 - Yakoub - Plasma p‐tau217 identifies cognitively normal older adults who will develop.pdf,United States,ok
December,63,10.1002/alz.14499,Alzheimer s   Dementia - 2025 - Zamani - Mapping amyloid beta predictors of entorhinal tau in preclinical Alzheimer s.pdf,United States,ok
December,64,10.1002/alz.14535,Alzheimer s   Dementia - 2025 - Zeng - Novel plasma biomarkers of amyloid plaque pathology and cortical thickness .pdf,United States,ok
December,65,10.1002/alz.14496,Alzheimer s   Dementia - 2025 - Zhang - Blood DNA methylation signature for incident dementia  Evidence from longitudinal.pdf,United States,ok
December,66,10.1002/alz.14536,Alzheimer s   Dementia - 2025 - Zhong - Plasma p‐tau217 and p‐tau217 A 1‐42 are effective biomarkers for identifying CSF‐.pdf,China,ok
