doi,title,year,published_online,volume,issue,page,type,n_authors,first_author,last_author,url,abstract_available,access_status
10.1002/alz70856_104571,Data‐driven analysis of longitudinal tau‐PET scans reveals spatial patterns resembling tau accumulation stages,2025,2025-12-25,21,S2,,journal-article,5,Corrina S. Fonseca,Theresa M. Harrison,https://doi.org/10.1002/alz70856_104571,yes,open/full
10.1002/alz70856_106156,"Utilization of plasma Aβ and
                    <i>p</i>
                    ‐tau217 in predicting Aβ accumulation in PET A‐ non‐demented participants",2025,2026-01-11,21,S2,,journal-article,14,Alexandra Gogola,Victor L. Villemagne,https://doi.org/10.1002/alz70856_106156,yes,open/full
10.1002/alz70859_100720,Therapeutic Efficacy of Xanomeline on Psychotropic Drug‐Induced Cognitive Dysfunction in Rats,2025,2025-12-25,21,S5,,journal-article,4,Cheng Peng,Juan Tan,https://doi.org/10.1002/alz70859_100720,yes,open/full
10.1002/alz70858_104196,Assessing Caregiver Person‐Centeredness and Task‐Centeredness of Mealtime Care: Development and Psychometric Testing of Clinically Practical Scales,2025,2025-12-26,21,S4,,journal-article,3,Wen Liu,Maria Hein,https://doi.org/10.1002/alz70858_104196,yes,open/full
10.1002/alz70858_104889,Feasibility Testing the Computer Interactive Reminiscing and Conversation Aid in Canada,2025,2025-12-26,21,S4,,journal-article,6,Arlene Astell,Megan E O'Connell,https://doi.org/10.1002/alz70858_104889,yes,open/full
10.1002/alz70857_101529,"Subjective cognitive decline, depression, and anxiety in community‐dwelling older adults: a cross‐sectional study",2025,2025-12-25,21,S3,,journal-article,14,Gabriela dos Santos,Sonia Maria Dozzi Brucki,https://doi.org/10.1002/alz70857_101529,yes,open/full
10.1002/alz70858_103305,Acceptability of an automated language‐based cognitive assessment in participants with Mild Cognitive Impairment,2025,2025-12-25,21,S4,,journal-article,4,Dorota Anna Braun,Daniel J. Blackburn,https://doi.org/10.1002/alz70858_103305,yes,open/full
10.1002/alz70859_107691,Incorporating perspectives of self‐advocates and families towards more accessible research of Alzheimer’s disease in Down Syndrome,2025,2025-12-26,21,S5,,journal-article,5,Sarah Walter,Elizabeth Head,https://doi.org/10.1002/alz70859_107691,yes,open/full
10.1002/alz70859_100935,Stearoyl‐CoA desaturase inhibition leads to fatty acids normalization and improves dendritic spine density in the hippocampus of 5xFAD mouse model,2025,2025-12-25,21,S5,,journal-article,7,Marta Turri,Karl JL Fernandes,https://doi.org/10.1002/alz70859_100935,yes,open/full
10.1002/alz70859_096394,Development and Characterization of Small Molecule Chemical Probes for Alzheimer's Disease‐associated Human RNA Helicases,2025,2025-12-25,21,S5,,journal-article,8,U Hang Chan,Levon Halabelian,https://doi.org/10.1002/alz70859_096394,yes,open/full
10.1002/alz70857_106551,Subjective Visuospatial Decline in Cognitively Unimpaired Individuals,2025,2025-12-26,21,S3,,journal-article,7,Deepti Putcha,Rebecca E. Amariglio,https://doi.org/10.1002/alz70857_106551,yes,open/full
10.1002/alz70859_097606,In Silico Modeling of Acoustic Microbubble Dynamics to Optimize Blood‐Brain Barrier Disruption for Safe Drug Delivery in Alzheimer’s Treatment,2025,2025-12-25,21,S5,,journal-article,2,Folasewa Maryam Abdulsalam,Orit Shefi Neuro‐Engineering Research Lab,https://doi.org/10.1002/alz70859_097606,yes,open/full
10.1002/alz70859_099977,Using Quantitative Systesm Pharmacology to optimize amyloid‐tau combination clinical trials on Alzheimer's Disease,2025,2025-12-25,21,S5,,journal-article,2,Hugo Geerts,Shaina M Short,https://doi.org/10.1002/alz70859_099977,yes,open/full
10.1002/alz70859_105301,Baseline Imaging Characteristics of Participants in the Phase II/III DIAN‐TU‐001 Tau NexGen Trial for Dominantly Inherited Alzheimer’s Disease,2025,2025-12-25,21,S5,,journal-article,11,Tammie L.S. Benzinger,Randall J. Bateman,https://doi.org/10.1002/alz70859_105301,yes,open/full
10.1002/alz70859_103364,Baseline characteristics from CELIA: A Phase 2 study to evaluate BIIB080 in participants with Early Alzheimer’s Disease,2025,2025-12-25,21,S5,,journal-article,13,Melanie Shulman,Szofia Bullain,https://doi.org/10.1002/alz70859_103364,yes,open/full
10.1002/alz70859_096807,Auranofin‐Loaded PLGA Nanoparticles for Neuroprotection Against Aluminium‐Induced Alzheimer,2025,2025-12-25,21,S5,,journal-article,1,Rimpi Arora,Rimpi Arora,https://doi.org/10.1002/alz70859_096807,yes,open/full
10.1002/alz70858_098555,ED Patient Navigators: Enhancing emergency care for older adults &amp; dementia patients,2025,2025-12-25,21,S4,,journal-article,1,Eric D Isaacs,Eric D Isaacs,https://doi.org/10.1002/alz70858_098555,yes,open/full
10.1002/alz70858_099095,Acceptability and Feasibility in Using Gamified Mobile Application for Working Memory Training in Older Adults,2025,2025-12-24,21,S4,,journal-article,5,Frank Ho‐yin Lai,David Wai‐kwong Man,https://doi.org/10.1002/alz70858_099095,yes,open/full
10.1002/alz70858_104995,Protective Psychic Factors for Aging and Their Association with Dementia Risk Factor in a sample of Argentinian Older Adults,2025,2025-12-24,21,S4,,journal-article,10,Maria Celeste López Moreno,Daiana Bario,https://doi.org/10.1002/alz70858_104995,yes,open/full
10.1002/alz70857_103036,Sex Differences in Neuropsychiatric Symptoms Associated with Agitation in Frontotemporal Lobar Degeneration,2025,2025-12-25,21,S3,,journal-article,39,Celine N. Sakran,,https://doi.org/10.1002/alz70857_103036,yes,open/full
10.1002/alz70858_100477,Creatine to Augment Bioenergetics in Alzheimer's Disease,2025,2025-12-24,21,S4,,journal-article,1,Matthew K Taylor,Matthew K Taylor,https://doi.org/10.1002/alz70858_100477,yes,open/full
10.1002/alz70858_100762,Maintaining overall cognitive and physical functioning in at‐risk older adults: study design of the MOVE project,2025,2025-12-25,21,S4,,journal-article,3,Costanza Papagno,Alessandra Dodich,https://doi.org/10.1002/alz70858_100762,yes,open/full
10.1002/alz70858_101836,"Exploring the social context and origins of lifetime trauma in individuals with dementia, and its implications for dementia care",2025,2025-12-25,21,S4,,journal-article,5,Liam Franco Borelli‐Millott,Anita M Y Goh,https://doi.org/10.1002/alz70858_101836,yes,open/full
10.1002/alz70857_104443,Cerebellar Cognitive Affective Syndrome: A Two‐Case Report,2025,2025-12-25,21,S3,,journal-article,4,Marcelo Jobet,Patricio Mellado,https://doi.org/10.1002/alz70857_104443,yes,open/full
10.1002/alz70857_103413,Exploring driving behaviors as biomarkers for early identification of individuals at risk for Alzheimer's Disease,2025,2025-12-25,21,S3,,journal-article,7,Sai Santosh Reddy Danda,Bruno Giordani,https://doi.org/10.1002/alz70857_103413,yes,open/full
10.1002/alz70857_103483,"Disentangling phonology from phonological short‐term memory in the logopenic variant of primary progressive aphasia and typical, amnestic Alzheimer's disease",2025,2025-12-25,21,S3,,journal-article,7,Shalom K Henderson,Matthew A Lambon Ralph,https://doi.org/10.1002/alz70857_103483,yes,open/full
10.1002/alz70858_107453,Associations of Sleepiness Scores and Cognitive Performance in Cognitively Normal Non‐Sleepy Older Adults – Examining for Race and Sex‐specific Differences,2025,2025-12-26,21,S4,,journal-article,12,Rachel A McCray,Omonigho M Bubu,https://doi.org/10.1002/alz70858_107453,yes,open/full
10.1002/alz70857_096678,The role of premorbid and psychosocial factors in the cognitive assessment of persons with and without HIV in a low‐income area in South Africa,2025,2025-12-24,21,S3,,journal-article,8,Anna Jane Dreyer,Sam Nightingale,https://doi.org/10.1002/alz70857_096678,yes,open/full
10.1002/alz70858_106528,Beyond the Lab: Scaling Wearables for Real‐World Impact through Partnerships and Implementation,2025,2025-12-26,21,S4,,journal-article,1,Christa Studzinski,Christa Studzinski,https://doi.org/10.1002/alz70858_106528,yes,open/full
10.1002/alz70857_107013,Sex differences in neuropsychiatric symptoms in mild cognitive impairment,2025,2025-12-26,21,S3,,journal-article,3,Rashmina Shrestha,Latha Velayudhan,https://doi.org/10.1002/alz70857_107013,yes,open/full
10.1002/alz70858_106828,Family Caregiver Learning Needs Immediately Following a Dementia Diagnosis,2025,2025-12-26,21,S4,,journal-article,6,Carolyn K Clevenger,Kenneth Hepburn,https://doi.org/10.1002/alz70858_106828,yes,open/full
10.1002/alz70857_107800,Multilingualism and Cognitive Impairment: Are they related?,2025,2025-12-24,21,S3,,journal-article,13,Apurva Mittal,John P John,https://doi.org/10.1002/alz70857_107800,yes,open/full
10.1002/alz70858_107748,"Cognitive Reserve Measurement: A Mobile Application for Detecting, Monitoring and Enhancing Cognitive Resilience and Reducing Alzheimer's Risk",2025,2025-12-26,21,S4,,journal-article,1,Ayesha Noshin,Ayesha Noshin,https://doi.org/10.1002/alz70858_107748,yes,open/full
10.1002/alz70858_104541,Association between structural and social determinants of health and cognitive functioning and African Americans in the ARCHES cohort,2025,2025-12-26,21,S4,,journal-article,5,Jean‐Francois Trani,Ganesh M. Babulal,https://doi.org/10.1002/alz70858_104541,yes,open/full
10.1002/alz70858_099557,"Neurophysiologic Characteristics of Motoric Cognitive Risk Syndrome: A Multimodal Assessment of EEG, Physical and Cognitive Function",2025,2025-12-25,21,S4,,journal-article,8,Eunseon Noh,Hyuntae Park,https://doi.org/10.1002/alz70858_099557,yes,open/full
10.1002/alz70857_107546,Associations between Mild Behavioral Impairment and Functional Impairment in Cognitively Unimpaired Community‐dwelling Older Latinos,2025,2025-12-26,21,S3,,journal-article,18,Jorge Alcina,Yakeel T. Quiroz,https://doi.org/10.1002/alz70857_107546,yes,open/full
10.1002/alz70858_106601,Title TBD,2025,2025-12-25,21,S4,,journal-article,8,Matthew A Jamieson,Mario A A Parra,https://doi.org/10.1002/alz70858_106601,yes,open/full
10.1002/alz70858_099551,Topic Modelling Analysis of the Conversation with People at the Various Stages of Dementia,2025,2025-12-24,21,S4,,journal-article,1,Dongseon Kim,Dongseon Kim,https://doi.org/10.1002/alz70858_099551,yes,open/full
10.1002/alz70858_103345,Effects of formal training on dementia patient's caregivers quality of life and care burden in an outpatient clinical setting,2025,2025-12-25,21,S4,,journal-article,10,Sara Gabriela Yeverino‐Castro,Rocio Morales‐Delgado,https://doi.org/10.1002/alz70858_103345,yes,open/full
10.1002/alz70858_103344,Machine learning model for early dementia risk prediction using common risk factors in primary care settings,2025,2025-12-26,21,S4,,journal-article,5,Jonas Botz,,https://doi.org/10.1002/alz70858_103344,yes,open/full
10.1002/alz70857_104493,"Cognitive Reserve is Associated with Entorhinal Cortex Tau Burden in an Older, Cognitively Unimpaired Clinical Trial Cohort (U.S. POINTER)",2025,2025-12-25,21,S3,,journal-article,11,Valory Pavlik,Laura Lovato,https://doi.org/10.1002/alz70857_104493,yes,open/full
10.1002/alz70858_102042,"<i>Tinospora cordifolia</i>
                    attenuates cognitive impairment in rats with vascular dementia by suppressing TLR4/MyD88/NF‐κB signaling pathway induced neuroinflammation.",2025,2025-12-25,21,S4,,journal-article,4,Devesh Kumar,Abhishek Pathak,https://doi.org/10.1002/alz70858_102042,yes,open/full
10.1002/alz70859_107287,Role of gut microbiota‐derived metabolites in neurodegenerative disorders involving protein misfolding and C9orf72 expansion associated with dementia.,2025,2025-12-26,21,S5,,journal-article,4,Giulio Maria Pasinetti,Nicole Less,https://doi.org/10.1002/alz70859_107287,yes,open/full
10.1002/alz70858_106546,"The impact of functional independence, well‐being, and support systems on caregiver burden and self‐efficacy in dementia care",2025,2025-12-26,21,S4,,journal-article,10,Raluca Sfetcu,,https://doi.org/10.1002/alz70858_106546,yes,open/full
10.1002/alz70858_105469,Feasibility Testing Bootle Blast as an Exergame Intervention for People Living with Dementia and Family Caregivers at Home,2025,2025-12-26,21,S4,,journal-article,5,Erica Dove,Arlene Astell,https://doi.org/10.1002/alz70858_105469,yes,open/full
10.1002/alz70859_107067,Source localization of neural substrates required for generating a gamma frequency response to 40Hz GENUS light and sound stimulation,2025,2025-12-26,21,S5,,journal-article,16,Diane Chan,Guillaume Leclerc,https://doi.org/10.1002/alz70859_107067,yes,open/full
10.1002/alz70858_104102,Family Members' Knowledge and Perspectives on Alzheimer's Disease in People with Down Syndrome,2025,2025-12-26,21,S4,,journal-article,6,Zihan Yan,Ira T. Lott,https://doi.org/10.1002/alz70858_104102,yes,open/full
10.1002/alz70857_096634,Gender‐Related Facilitators and Barriers to Participation in Observational Neurocognitive Aging Research in Older Adults: A Fuzzy Cognitive Mapping Approach,2025,2025-12-24,21,S3,,journal-article,8,Vasvi Dhir,Maiya R. Geddes,https://doi.org/10.1002/alz70857_096634,yes,open/full
10.1002/alz70859_100008,Reflection on Statistical Innovations in The Past 25 Years of Alzheimer’s Disease Research,2025,2025-12-25,21,S5,,journal-article,4,Craig Mallinckrodt,Samuel P. Dickson,https://doi.org/10.1002/alz70859_100008,yes,open/full
10.1002/alz70859_103155,Efficacy and Safety of Donepezil for Lewy Body Dementia: A Systematic Review and Meta‐Analysis,2025,2025-12-25,21,S5,,journal-article,5,Noreen M. El‐Bayaa,Youssef A. Ismail,https://doi.org/10.1002/alz70859_103155,yes,open/full
10.1002/alz70859_098990,Mitigation of tau propagation by ultrasound blood‐brain barrier opening,2025,2025-12-25,21,S5,,journal-article,4,Benoit Delatour,Amandine Géraudie,https://doi.org/10.1002/alz70859_098990,yes,open/full
10.1002/alz70858_100842,Enhancing access to evidence‐based dementia prevention strategies for vulnerable populations through participatory activities: A feasibility study of a multimodal lifestyle intervention (PENSA‐IMPACT),2025,2025-12-25,21,S4,,journal-article,8,Laura Forcano,Rafael de la Torre,https://doi.org/10.1002/alz70858_100842,yes,open/full
10.1002/alz70858_096377,Quality of Relationships between Informal Caregivers and Patients with Mild Cognitive Impairment,2025,2025-12-24,21,S4,,journal-article,24,Pascual Sanchez‐Juan,María Sagrario Manzano,https://doi.org/10.1002/alz70858_096377,yes,open/full
10.1002/alz70857_099870,The Healthy Brain 9 (HB9): A New Instrument to Characterize Subjective Cognitive Decline,2025,2025-12-24,21,S3,,journal-article,11,James E Galvin,Michael J Kleiman,https://doi.org/10.1002/alz70857_099870,yes,open/full
10.1002/alz70857_103043,Poor sleep quality is associated with worse memory performance on digital remote cognitive assessment in the population‐based screening study REAL AD,2025,2025-12-25,21,S3,,journal-article,12,Laura Stankeviciute,Michael Schöll,https://doi.org/10.1002/alz70857_103043,yes,open/full
10.1002/alz70859_100743,"2,5‐
                    <i>Bis</i>
                    (4‐phenethylpiperazin‐1‐yl)‐1,4‐benzoquinone: Harnessing AChE Selectivity for Alzheimer's Disease Therapy.",2025,2025-12-25,21,S5,,journal-article,3,Pragati Silakari,Poonam Piplani,https://doi.org/10.1002/alz70859_100743,yes,open/full
10.1002/alz70858_107198,Factors Influence Dementia Treatment‐Seeking Behavior among Asian Indian Americans,2025,2025-12-25,21,S4,,journal-article,1,Anju Wadhawan,Anju Wadhawan,https://doi.org/10.1002/alz70858_107198,yes,open/full
10.1002/alz70856_105352,Event‐Based Modeling Reveals the Order of Microstructural and Macrostructural Changes Along the Amyloid Positivity Continuum,2025,2026-01-08,21,S2,,journal-article,11,Shayan Javid,Talia M Nir,https://doi.org/10.1002/alz70856_105352,yes,open/full
10.1002/alz70856_105394,Retinal parameters in SSOCT/SSOCTA associated with PET and plasma biomarkers in Posterior Cortical Atrophy due to Alzheimer's disease,2025,2026-01-08,21,S2,,journal-article,8,Ruihan Wang,Qin Chen,https://doi.org/10.1002/alz70856_105394,yes,open/full
